,매장이름,주소,구,브랜드,위도,경도
1121,수색역점,서울 은평구 수색로 250 (수색동),종로구,이디아,37.5882114,126.8858435
1122,역촌동점,서울 은평구 갈현로 82 (역촌동),종로구,이디아,37.6004701,126.9102787
1123,역촌사거리점,서울 은평구 서오릉로 100 (대조동),종로구,이디아,37.6036676,126.9252525
1124,역촌진흥로점,서울 은평구 진흥로1길 3 (역촌동),종로구,이디아,37.6054699,126.9178233
1125,연신내역점,서울 은평구 통일로 855-9 (갈현동),종로구,이디아,37.6115215,126.9290277
1126,연신내중앙점,서울 은평구 통일로 825 (대조동),종로구,이디아,37.6227948,126.9198167
1127,연신내통일로점,서울 은평구 통일로 876 (불광동),종로구,이디아,37.6227948,126.9198167
1128,은평구청점,서울 은평구 은평로 197 (녹번동),종로구,이디아,37.6011916,126.9318376
1129,은평뉴타운점,"서울 은평구 진관3로 70 (진관동, 은평뉴타운상림마을)",종로구,이디아,37.6390892,126.9182425
1130,은평이마트점,"서울 은평구 은평로 111 (응암동, 은평이마트)",종로구,이디아,37.6003292,126.92022829345238
1131,응암역점,"서울 은평구 연서로 9 (역촌동, 센타폴리스)",종로구,이디아,37.6000971,126.9157339
1132,응암오거리점,서울 은평구 응암로 211 (응암동),종로구,이디아,37.604123,126.9226341
1133,응암중앙점,서울 은평구 응암로 183 (응암동),종로구,이디아,37.604123,126.9226341
1134,증산동점,서울 은평구 증산서길 78 (증산동),종로구,이디아,37.58337075,126.90653995
1135,경복궁역점,서울 종로구 자하문로 7 (체부동),중구,이디아,37.59138,126.96482
1136,광화문점,서울 종로구 세종대로23길 15 (도렴동),중구,이디아,37.5716133,126.9745422
1137,광화문트윈트리타워점,"서울 종로구 율곡로 6 (중학동, 트윈 트리 빌딩)",중구,이디아,37.57516535,126.98011554322946
1138,낙원동점,서울 종로구 낙원동,중구,이디아,37.578552,126.984096
1139,대학로점,서울 종로구 대학로10길 17 (동숭동),중구,이디아,37.5823924,127.0029618
1140,독립문역점,서울 종로구 통일로 266 (무악동),중구,이디아,37.566415,126.9660112
1141,동대문역점,"서울 종로구 율곡로 286 (종로6가, 야드인빌딩)",중구,이디아,37.5754112,126.9828177
1142,동묘역점,서울 종로구 종로 354 (숭인동),중구,이디아,37.5704095,126.9926512
1143,방통대점,서울 종로구 대학로 81-1 (연건동),중구,이디아,37.5736536,127.0020522
1144,배화여대점,서울 종로구 필운대로1길 35 (필운동),중구,이디아,37.57777885,126.96752644173802
1145,북촌마을점,서울 종로구 북촌로5길 39 (화동),중구,이디아,37.5796728,126.9818767
1146,삼일빌딩점,서울 종로구 삼일대로15길 13 (관철동),중구,이디아,37.5688374,126.9868951
1147,상명대점,서울 종로구 홍지동,중구,이디아,37.60061735,126.9563763921786
1148,성균관대점,서울 종로구 성균관로 8 (명륜2가),중구,이디아,37.5894396,126.9976609
1149,숭인점,서울 종로구 숭인동길 6 (숭인동),중구,이디아,37.5760493,127.0217865
1150,신설점,서울 종로구 난계로29길 30 (숭인동),중구,이디아,37.5731648,127.0199596
1151,종각점,서울 종로구 삼일대로19길 24 (관철동),중구,이디아,37.5695694,126.9869109
1152,종로3가점,서울 종로구 종로 126 (종로3가),중구,이디아,37.5710709,127.0038782
1153,종로4가점,서울 종로구 김상옥로 1 (인의동),중구,이디아,37.5735475,127.0065484
1154,종로5가점,서울 종로구 대학로 33 (효제동),중구,이디아,37.5736536,127.0020522
1155,종로교차로점,서울 종로구 동호로 406-1 (종로5가),중구,이디아,37.5697327,127.0020223
1156,종로구청점,서울 종로구 수송동,중구,이디아,37.578552,126.984096
1157,종로르메이에르점,서울 종로구 종로1가 르메이에르종로타운,중구,이디아,,
1158,종로삼일대로점,서울 종로구 삼일대로 390-1 (관철동),중구,이디아,37.5730618,126.9878085
1159,종로타워점,"서울 종로구 종로 51 (종로2가, 종로타워)",중구,이디아,37.5707012,126.98356491452141
1160,창덕궁점,서울 종로구 돈화문로 41-1 (묘동),중구,이디아,37.5695762,126.9922873
1161,창신동점,서울 종로구 종로 316-1 (창신동),중구,이디아,37.5701335,126.985747
1162,창신중앙점,서울 종로구 지봉로 64 (숭인동),중구,이디아,37.5699568,127.0158565
1163,탑골공원점,서울 종로구 낙원동,중구,이디아,37.578552,126.984096
1164,혜화동로터리점,서울 종로구 혜화로 3-1 (혜화동),중구,이디아,37.5875025,126.9998726
1165,혜화역점,서울 종로구 창경궁로 258-15 (명륜2가),중구,이디아,37.5707237,126.9977713
1166,IBK본점,"서울 중구 을지로 79 (을지로2가, 기업은행)",강동구,이디아,37.5666781,127.0003104
1167,YTN점,서울 중구 세종대로1길 11 (봉래동1가),강동구,이디아,37.5582934,126.9725207
1168,광희동점,서울 중구 마른내로 165-1 (광희동1가),강동구,이디아,37.5643193,126.9973687
1169,다동점,서울 중구 다동길 46 (다동),강동구,이디아,37.56782,126.98173661229148
1170,동국대후문점,"서울 중구 창경궁로 2 (충무로5가, 남경빌딩)",강동구,이디아,37.5680211,126.997999
1171,동대문점,서울 중구 을지로43길 38 (을지로6가),강동구,이디아,37.567008,127.0071137
1172,동평화점,서울 중구 청계천로 318 (신당동),강동구,이디아,37.5686355,126.9823648
1173,만리동고개점,"서울 중구 만리재로 175 (만리동2가, 서울역센트럴자이),402동 102호",강동구,이디아,37.553490800000006,126.9630962100162
1174,명동역점,서울 중구 퇴계로 103 (충무로1가),강동구,이디아,37.5569815,126.9726925
1175,북창동점,서울 중구 남대문로1길 57-1 (태평로2가),강동구,이디아,37.5629075,126.977303
1176,서소문점,서울 중구 서소문로11길 8 (서소문동),강동구,이디아,37.5642501,126.9728393
1177,서울시청점,"서울 중구 세종대로20길 23 (무교동, 원창빌딩)",강동구,이디아,37.5670024,126.9781588
1178,세종로점,서울 중구 세종대로21길 67 (태평로1가),강동구,이디아,37.5676145,126.9757627
1179,신당점,서울 중구 다산로35길 11 (신당동),강동구,이디아,37.5632279,127.0153911
1180,신당중앙점,서울 중구 퇴계로 455 (황학동),강동구,이디아,37.5611737,126.9886592
1181,약수역점,서울 중구 동호로 186-13 (신당동),강동구,이디아,37.5681029,127.002153
1182,오장동점,서울 중구 마른내로 109-1 (오장동),강동구,이디아,37.5643193,126.9973687
1183,을지로3가점,서울 중구 수표로 45 (저동2가),강동구,이디아,37.5639889,126.9901567
1184,정동점,서울 중구 정동길 2-1 (정동),강동구,이디아,37.5672063,126.9713103
1185,중림점,서울 중구 청파로 464 (중림동),강동구,이디아,37.5573266,126.969198
1186,청구역점,서울 중구 다산로 181-2 (신당동),강동구,이디아,37.567665,127.0160853
1187,충무로3가점,서울 중구 퇴계로27길 31 (충무로3가),강동구,이디아,37.5628642,126.9913133
1188,충무로점,서울 중구 퇴계로 188 (필동1가),강동구,이디아,37.560870699999995,126.99251550320074
1189,충무아트홀점,서울 중구 퇴계로 381-1 (신당동),강동구,이디아,37.5638489,127.0054581
1190,충무필동점,서울 중구 퇴계로 218-5 (필동2가),강동구,이디아,37.5569815,126.9726925
1191,충정로역점,"서울 중구 중림로 10 (중림동, 중림동 삼성 사이버 빌리지)",강동구,이디아,37.558289,126.9666258
1192,태평로점,서울 중구 세종대로11길 26 (서소문동),강동구,이디아,37.561896,126.9752689
1193,한국은행점,서울 중구 남대문로 29-2 (남대문로3가),강동구,이디아,37.5604945,126.9751716
1194,황학롯데캐슬점,"서울 중구 청계천로 400 (황학동, 롯데캐슬베네치아)",강동구,이디아,37.571123,127.02223014328246
1195,회현SK리더스점,"서울 중구 퇴계로 72 (회현동1가, 리더스뷰남산)",강동구,이디아,37.5608811,126.9950829
1196,강동SK허브점,"서울 강동구 천호대로 1107 (길동, 강동역에스케이허브)",구로구,이디아,37.5416513,127.1167334
1197,강동구청점,"서울 강동구 성내로6길 20 (성내동, 청일 베르네)",구로구,이디아,37.528251,127.1222508
1198,강동신명초교점,"서울 강동구 명일로 260 (길동, 길동신동아아파트)",구로구,이디아,37.55213,127.14981
1199,강동역점,"서울 강동구 천호대로 1065 (천호동, 강동상떼빌)",구로구,이디아,37.5416513,127.1167334
1200,강일점,"서울 강동구 아리수로93길 19 (강일동, 임페리얼타워)",구로구,이디아,37.5683206,127.174389
1201,고덕그라시움후문점,서울 강동구 동남로82길 121 (고덕동),구로구,이디아,37.5609074,127.1577464
1202,고덕래미안힐스점,"서울 강동구 아리수로50길 50 (고덕동, 래미안힐스테이트고덕)",구로구,이디아,37.5588261,127.1488077
1203,고덕점,"서울 강동구 동남로75길 19 (명일동, 명일빌딩)",구로구,이디아,37.553735,127.1557531
1204,굽은다리역점,서울 강동구 양재대로 1543 (천호동),구로구,이디아,37.5457779,127.1430009
1205,길동사거리점,서울 강동구 천호대로 1132 (성내동),구로구,이디아,37.5416513,127.1167334
1206,길동역점,서울 강동구 양재대로 1471 (길동),구로구,이디아,37.5457779,127.1430009
1207,길동중앙점,서울 강동구 명일로 200 (길동),구로구,이디아,37.55213,127.14981
1208,둔촌점,서울 강동구 양재대로 1377 (성내동),구로구,이디아,37.5457779,127.1430009
1209,명일중앙점,"서울 강동구 상암로 210 (명일동, 명일현대종합상가)",구로구,이디아,37.54671,127.15022
1210,보훈병원점,"서울 강동구 명일로 110 (둔촌동, 둔촌동암펠로스타워)",구로구,이디아,37.55213,127.14981
1211,상일리엔파크점,"서울 강동구 상일로 74 (상일동, 고덕리엔파크3단지아파트)",구로구,이디아,37.553051,127.1723493
1212,암사3동점,"서울 강동구 고덕로 140 (암사동, 프라이어팰리스)",구로구,이디아,37.5546599,127.1501693
1213,암사역점,"서울 강동구 올림픽로 782 (암사동, 501타워)",구로구,이디아,37.5524266,127.1283801
1214,암사중앙점,"서울 강동구 암사길 50 (암사동, 제이빌더스)",구로구,이디아,37.552223,127.1375409
1215,올림픽북문점,서울 강동구 성안로 7 (성내동),구로구,이디아,37.5340183,127.133707
1216,천호로데오점,서울 강동구 천호대로 1027 (천호동),구로구,이디아,37.5416513,127.1167334
1217,천호역점,서울 강동구 천호대로 1006 (성내동),구로구,이디아,37.5416513,127.1167334
1218,천호중앙점,"서울 강동구 올림픽로 660 (천호동, 천호엘크루주상복합)",구로구,이디아,37.5524266,127.1283801
1219,천호초교사거리점,"서울 강동구 구천면로 304 (천호동, 일주빌딩)",구로구,이디아,37.5448877,127.1131364
1220,천호현대점,서울 강동구 올림픽로 665 (천호동),구로구,이디아,37.5524266,127.1283801
1221,개봉북부점,서울 구로구 경인로40길 12 (개봉동),동대문구,이디아,37.4957125,126.8582729
1222,개봉역점,서울 구로구 남부순환로97길 11 (개봉동),동대문구,이디아,37.4938746,126.8583738
1223,개봉중앙점,서울 구로구 개봉로3길 26 (개봉동),동대문구,이디아,37.4853273,126.85354
1224,개봉현대점,서울 구로구 개봉로 69 (개봉동),동대문구,이디아,37.4971788,126.8564485
1225,고대구로병원점,서울 구로구 구로동로 157 (구로동),동대문구,이디아,37.4917453,126.8837663
1226,고척사거리점,"서울 구로구 고척로 228-6 (고척동, 종만빌딩)",동대문구,이디아,37.5024227,126.8487988
1227,고척스카이돔점,"서울 구로구 경인로 397 (고척동, 골든타워빌딩)",동대문구,이디아,37.4978622,126.852714
1228,구로NC점,서울 구로구 구로동로 240 (구로동),동대문구,이디아,37.4917453,126.8837663
1229,구로거리공원점,서울 구로구 구로중앙로28길 73 (구로동),동대문구,이디아,37.49954,126.88761
1230,구로고척점,"서울 구로구 고척로 149 (고척동, 상암빌딩)",동대문구,이디아,37.5024227,126.8487988
1231,구로궁동점,서울 구로구 오리로 1304 (궁동) 1층,동대문구,이디아,37.4836901,126.8411263
1232,구로미성점,"서울 구로구 구로중앙로 228 (신도림동, 기임빌딩)",동대문구,이디아,37.5030081,126.8798118
1233,구로에이스점,서울 구로구 디지털로33길 11 (구로동),동대문구,이디아,37.4856752,126.89548050682276
1234,구로역광장점,"서울 구로구 경인로 572 (구로동, 스타팰리스)",동대문구,이디아,37.4978622,126.852714
1235,구로이마트점,서울 구로구 디지털로32길 43 (구로동),동대문구,이디아,37.4844191,126.89791567238379
1236,구로중앙점,서울 구로구 도림로 79 (구로동),동대문구,이디아,37.4921431,126.8956839
1237,구로코레일점,"서울 구로구 구로중앙로 174 (구로동, 구로역)",동대문구,이디아,37.5034468,126.8825086
1238,구로항동지구점,"서울 구로구 항동로3길 6 (항동, 가온 프라자)",동대문구,이디아,37.48078795,126.82432843630653
1239,구일역점,"서울 구로구 구일로 110 (구로동, 해원리버파크)",동대문구,이디아,37.49244005,126.8741792
1240,남구로역점,서울 구로구 디지털로27길 127 (가리봉동),동대문구,이디아,37.48409,126.89027
1241,동양미래대학점,서울 구로구 경인로47길 14 (고척동),동대문구,이디아,37.5043727,126.8634297
1242,메르디앙고척점,"서울 구로구 중앙로8길 11 (고척동, 고척 월드메르디앙)",동대문구,이디아,37.502333,126.8633577
1243,성공회대점,서울 구로구 연동로 312 (항동),동대문구,이디아,37.486476,126.8236499
1244,신도림메르디앙점,"서울 구로구 신도림로 65 (신도림동, 신도림월드메르디앙오피스텔)",동대문구,이디아,37.511335,126.8850557
1245,신도림테크노마트점,서울 구로구 새말로 97 (구로동),동대문구,이디아,37.5016103,126.8817646
1246,오류남부점,서울 구로구 오류로8길 65 (오류동),동대문구,이디아,37.4929813,126.8451297
1247,오류북부역점,서울 구로구 경인로20길 6 (오류동),동대문구,이디아,37.4958874,126.843552
1248,천왕이펜하우스점,서울 구로구 천왕로 36 (천왕동),동대문구,이디아,37.4854029,126.8377697
1249,경희대점,서울 동대문구 경희대로 4 (회기동),성동구,이디아,37.5926082,127.0525222
1250,경희대캠퍼스점,"서울 동대문구 경희대로 26 (회기동, 경희대학교,경희초,중,고,여자중고등학교)",성동구,이디아,37.5971213,127.05198672345011
1251,답십리사거리점,서울 동대문구 답십리로 145 (답십리동),성동구,이디아,37.5769488,127.0456176
1252,답십리역점,서울 동대문구 천호대로 265 (답십리동),성동구,이디아,37.573535,127.0400874
1253,답십리파크자이점,"서울 동대문구 한천로 55 (답십리동, 영진빌딩)",성동구,이디아,37.5840067,127.0681085
1254,동대문구청점,서울 동대문구 천호대로 153-1 (용두동),성동구,이디아,37.5712645,127.045809
1255,동부병원사거리점,서울 동대문구 무학로 104 (용두동),성동구,이디아,37.571983,127.0305029
1256,배봉초교사거리점,서울 동대문구 답십리로63길 131 (장안동),성동구,이디아,37.5755241,127.0683639
1257,서울시립대점,"서울 동대문구 서울시립대로 164 (전농동, 도석프라자)",성동구,이디아,37.57297,127.04505
1258,외대점,서울 동대문구 휘경로 12 (이문동),성동구,이디아,37.5941689,127.0665326
1259,용두동사거리점,서울 동대문구 왕산로 68 (용두동),성동구,이디아,37.5757664,127.0234611
1260,용두동점,서울 동대문구 고산자로 413-1 (용두동),성동구,이디아,37.5834426,127.0385958
1261,이문점,서울 동대문구 신이문로 19 (이문동),성동구,이디아,37.60301,127.0647751
1262,장안동사거리점,서울 동대문구 답십리로 309 (장안동),성동구,이디아,37.5769488,127.0456176
1263,장안동점,서울 동대문구 장한로 43 (장안동),성동구,이디아,37.5687297,127.0694493
1264,장안중랑천점,서울 동대문구 장한로18길 32 (장안동),성동구,이디아,37.567807,127.0724761
1265,장안중앙점,서울 동대문구 사가정로25길 42 (장안동),성동구,이디아,37.580046,127.070602
1266,장한평군자초교점,서울 동대문구 한천로2길 53 (장안동),성동구,이디아,37.5627744,127.061308
1267,전농뉴타운점,서울 동대문구 답십리로 77 (전농동),성동구,이디아,37.5769488,127.0456176
1268,전농사거리점,서울 동대문구 사가정로 132 (전농동),성동구,이디아,37.5788237,127.0713429
1269,청량리점,서울 동대문구 왕산로 225 (청량리동),성동구,이디아,37.5820199,127.04714894018358
1270,촬영소사거리점,서울 동대문구 답십리로 264 (장안동),성동구,이디아,37.5769488,127.0456176
1271,회기역점,"서울 동대문구 망우로 67 (휘경동, 효자 워너빌)",성동구,이디아,37.5878027,127.0549453
1272,회기역중앙점,서울 동대문구 회기로 194-1 (휘경동),성동구,이디아,37.5900593,127.057953
1273,논골사거리점,서울 성동구 난계로 35 (금호동1가),용산구,이디아,37.557487,127.0246581
1274,답십리로데오점,서울 성동구 용답19길 17-1 (용답동),용산구,이디아,37.5631613,127.0521819
1275,뚝섬역점,서울 성동구 상원길 38-1 (성수동1가),용산구,이디아,37.5489341,127.0480988
1276,마장동점,서울 성동구 고산자로 339-2 (마장동),용산구,이디아,37.553546,127.0347296
1277,마장역점,서울 성동구 마장로 293-1 (마장동),용산구,이디아,37.5678561,127.0236724
1278,상왕십리역점,서울 성동구 무학봉15길 27 (하왕십리동),용산구,이디아,37.5617625,127.0309913
1279,서울숲역점,서울 성동구 왕십리로 96-1 (성수동1가),용산구,이디아,37.549734,127.0441677
1280,성동구청점,서울 성동구 고산자로 269 (도선동),용산구,이디아,37.553546,127.0347296
1281,성수2가점,서울 성동구 성덕정길 106 (성수동2가),용산구,이디아,37.5379284,127.0521729
1282,성수아카데미점,서울 성동구 성수이로 118 (성수동2가),용산구,이디아,37.5421492,127.0562483
1283,성수우리W타워점,서울 성동구 아차산로15길 19 (성수동2가),용산구,이디아,37.5463281,127.0635349
1284,성수중앙점,"서울 성동구 성수일로6길 47 (성수동2가, 현성빌딩)",용산구,이디아,37.5447934,127.0531656
1285,신금호역점,서울 성동구 금호산길 64 (금호동2가),용산구,이디아,37.5518448,127.0193979
1286,옥수동점,서울 성동구 매봉길 12 (옥수동),용산구,이디아,37.5454009,127.0160194
1287,옥수역점,서울 성동구 한림말5길 9 (옥수동),용산구,이디아,37.5442127,127.0164868
1288,왕십리비트플렉스점,서울 성동구 왕십리광장로 17 (행당동),용산구,이디아,37.5612222,127.0371358
1289,왕십리센트라스점,서울 성동구 무학로 22 (홍익동),용산구,이디아,37.5695901,127.0302822
1290,왕십리역점,서울 성동구 왕십리로 309 (행당동),용산구,이디아,37.56477,127.02792
1291,응봉동점,"서울 성동구 독서당로 381 (응봉동, 현대종합상가)",용산구,이디아,37.55157,127.03233
1292,장한평역점,서울 성동구 천호대로 426 (용답동),용산구,이디아,37.5681285,127.0509274
1293,텐즈힐점,"서울 성동구 무학로 33 (하왕십리동, 텐즈힐)",용산구,이디아,37.5695901,127.0302822
1294,한양대점,서울 성동구 사근동길 4 (행당동),용산구,이디아,37.5609,127.04555
1295,행당동점,서울 성동구 고산자로 201 (행당동),용산구,이디아,37.553546,127.0347296
1296,IBK고객센터점,"서울 용산구 한남대로 72 (한남동, IBK기업은행고객센터)",중랑구,이디아,37.5416806,127.0031988
1297,동부이촌동점,서울 용산구 이촌로77길 19 (이촌동),중랑구,이디아,,
1298,동자동점,서울 용산구 후암로 93 (동자동),중랑구,이디아,37.5496447,126.9774587
1299,삼각지역점,"서울 용산구 한강대로 205 (한강로1가, 용산파크자이)",중랑구,이디아,37.5356461,126.9738539
1300,삼각지점,서울 용산구 한강대로 138 (한강로2가),중랑구,이디아,37.5356461,126.9738539
1301,숙대입구역점,서울 용산구 한강대로 289 (갈월동),중랑구,이디아,37.5356461,126.9738539
1302,순천향병원점,서울 용산구 대사관로 72,중랑구,이디아,37.5335448,127.002637
1303,용문점,서울 용산구 원효로41길 73 (원효로2가),중랑구,이디아,37.5352214,126.9600235
1304,용산원효점,"서울 용산구 원효로 70 (원효로4가, 신정빌딩)",중랑구,이디아,37.5378778,126.9660727
1305,용산중앙점,서울 용산구 한강대로 52-1 (한강로3가),중랑구,이디아,37.5450771,126.9718662
1306,용산청파점,"서울 용산구 청파로71길 10 (청파동1가, 새마을금고)",중랑구,이디아,37.5497453,126.9668688
1307,용산효창점,서울 용산구 효창원로66길 2 (효창동),중랑구,이디아,37.5414276,126.9631823
1308,용산후암점,"서울 용산구 후암로 40-2 (후암동, 성원빌딩)",중랑구,이디아,37.5496447,126.9774587
1309,원효로점,서울 용산구 원효로 257 (원효로1가),중랑구,이디아,37.5378778,126.9660727
